company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
EPAM Systems,"Data Science and Analytics experience is a plus (Machine Learning, Recommendation Engines, Search Personalization, Deep Learning). Ability to travel up to 50%.",https://www.workopolis.com/job/Ttuye_6bp20tdsKkBilL97AQiiRHdCeg8kpOoJiWsfij_bXNySRZOw?q=machine+learning,"Toronto, ON",N/A,N/A,Solution Architect (Big Data),www.workopolis.com
Microsoft,"Advanced data analytics – designing and building solutions using technologies such as Azure Data Factory, Azure Data Lake, HD Insights, Azure Synapse Analytics,…",https://www.workopolis.com/job/AyVYF3kB6Yo9wBEdhz3_GF2qWGx4s1jneSZhxSxD9b5R-KV8fFXEsw?q=machine+learning,"Mississauga, ON",N/A,N/A,Customer Engineer - Data Platform,www.workopolis.com
Synopsys,Machine learning and computer vision. Synopsys technology is at the heart of innovations that are changing the way we live and work.,https://www.workopolis.com/job/55XffDQz-I7WfJQP-Ewwi6Q62r79l304vZWU1gY7Q5MWpbaKmEr3FQ?q=machine+learning,"Markham, ON",N/A,N/A,Summer 2021 Intern (Technical-Engineering),www.workopolis.com
University of Toronto,"Candidates must also show evidence of a commitment to equity, diversity, inclusion, and the promotion of a respectful and collegial learning and working…",https://www.workopolis.com/job/cjzO_VCDaY3DixiE8xFw5cqQgkk6fG3v2dnduvkyNnMp_jUIjceVwQ?q=machine+learning,"Toronto, ON",N/A,N/A,Assistant Professor - English and Chinese Translation,www.workopolis.com
Paytm,"We apply big data, artificial intelligence and machine learning to bring the next generation of financial products and services to the Indian, Japanese and…",https://www.workopolis.com/job/atya461AN74-CzHBR-ygUdRICjCDNsaf67MqU4S22WgQa1Co-fi5xw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Web Architect,www.workopolis.com
University of Toronto,"In this course we’ll give an overview of several applications of machine learning to stock market forecasting (including high frequency trading), beginning with…",https://www.workopolis.com/job/Fegt41o8xnDHH9dnfXcr_m5_0uoOsZpKQT1WxA7jUFSYAoi4VvccVw?q=machine+learning,"Toronto, ON",N/A,N/A,[Sessional Lecturer] AI in Finance - APS1052,www.workopolis.com
NVIDIA,"While not a requirement, domain expertise in telecommunications, medical imaging, machine learning, deep learning, or natural sciences is helpful.",https://www.workopolis.com/job/iQsr_Xe7uS_seFMu4R6MTYdpA_3uh5efn2NUosT11sASFl2zT-weBw?q=machine+learning,"Toronto, ON",N/A,N/A,Compute Performance Developer Technology Engineer - CUDA,www.workopolis.com
Credit Sesame,"Headquartered in the Bay Area with presence across the US and Canada and growing globally, Credit Sesame is helping consumers' cash work for their credit and…",https://www.workopolis.com/job/0awD1GiW8OQ0BrUtQv5_EAAqrMezTIUrhAiXAayne0Sj3xOfWio8EQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Software Engineer, Backend",www.workopolis.com
SYNITI,"Through a combination of unique data expertise, services, and intelligent software leveraging artificial intelligence and machine learning, we help clients…",https://www.workopolis.com/job/b6KNta2elBriVwGmmMVBeec7J7q76tifirONyYK1ipSZStOSmzt-3g?q=machine+learning,"Toronto, ON",N/A,N/A,Infrastructure Engineer Remote,www.workopolis.com
StackPros,"Help the DRVN Intelligence Data Systems team adopt and evolve Predictive Modeling, Machine Learning and Deep Learning processes to deliver to clients in the…",https://www.workopolis.com/job/_x1zvIKhu3DNqiYnEMnD5mYpBYa98ay26l9wtDm6iIqLYlC9YbRSpg?q=machine+learning,"Toronto, ON",N/A,N/A,Data Engineer (Cloud),www.workopolis.com
Deloitte,Learn from deep subject matter experts through mentoring and on the job coaching. Be encouraged to deepen your technical skills…whatever those may be.,https://www.workopolis.com/job/eeCEZVp4Zm4RSzIIzO3P-Ny8NMOcLuEYs4NH9LBniZ9rgCegCVbVAw?q=machine+learning,"Toronto, ON",N/A,N/A,"Manager, software development, Omnia AI",www.workopolis.com
Rogers Communications,"Develop and support scalable and highly available data applications enabling analytical, machine learning and other business functions. What you will be doing:",https://www.workopolis.com/job/G1OwoFF_KTFpxJPBW26dFRWgvVMYoqB3rGbZE6HMOdSFjMklfwVvpg?q=machine+learning,"Brampton, ON",N/A,N/A,Data Application Developer,www.workopolis.com
Deloitte,"Combining machine - learning capabilities with deep business and industry acumen allows us to solve complex problems and build tangible, enterprising solutions.",https://www.workopolis.com/job/_GAHD7_0n3OWI3Jy7zA59EQ1LFzD5GGE1ECVItVAJHl1LlPN8_fdGA?q=machine+learning,"Toronto, ON",N/A,N/A,"Manager, OMNIA AI Product Manager",www.workopolis.com
Capgemini,The software platform leverages Machine Learning and Artificial Intelligence to make sure the right people end up in the right job.,https://www.workopolis.com/job/7XMT_wN4W-3B14ZOzsHZhdnk2R18zDILhXQAUNt6oRuF36P-nCe3wQ?q=machine+learning,"Mississauga, ON",N/A,N/A,Process Manager,www.workopolis.com
Credit Sesame,"Headquartered in the Bay Area with presence across the US and Canada and growing globally, Credit Sesame is helping consumers' cash work for their credit and…",https://www.workopolis.com/job/kNEVCUXVVenuom0mgEIE49xycSloc08xHnp2HoEISVsFz1DJdwvwyw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior iOS Engineer,www.workopolis.com
TD Bank,Knowledge of machine learning algorithms. We are looking for world-class engineers to tackle cutting-edge problems of applying Machine Learning in the real…,https://www.workopolis.com/job/QCzbnqdG43XN-CkXU_cL4On4yQ6iewZMvNYRtj3AmN7iM9DkuypJyQ?q=machine+learning,"Toronto, ON",N/A,N/A,Full Stack Engineer (Layer 6),www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/ycwW6r3msBuVPQHO3EMGr11-RPHw52r7jqrCYP1swWD1Y3jyKLUdzg?q=machine+learning,"Toronto, ON",3d,N/A,Site Reliability Engineer,www.workopolis.com
ACV Auctions,"Analytics Engineer is distinct from a Data Science Engineer or Machine Learning Engineer. ACV Auctions is reinventing a $100 billion industry through an online,…",https://www.workopolis.com/job/ufuCqTrRDjmbjrNyuOhiK9scuIOX_rygpPwYmfBbDcdDhvHyYTteYw?q=machine+learning,"Toronto, ON",N/A,N/A,Sr. Analytics Engineer,www.workopolis.com
"Martin Sprocket and Gear, Inc.","Install machine fixtures to assure safe operation or machine. Setup, operate and tend machines used to process components. Who is Martin Sprocket & Gear?",https://www.workopolis.com/job/cRhdEwZhor_IX0GhaASEELQx_gPUEl97rasUii47uFmRExwJJHVX0Q?q=machine+learning,"Mississauga, ON",8d,N/A,Machinist 1 (CAN) - General Machining,www.workopolis.com
Synechron,"Work with overall Core team and build generic loading framework using Java, Apache Spark, Hive/Impala, Machine Learning and related Big Data Technologies.",https://www.workopolis.com/job/7gK9Ui3neeWyUjT-um_1OZM3ff1WM1Iqh_wFxZrJIz8qsUcwHw-fMw?q=machine+learning,"Toronto, ON",N/A,N/A,Sr. Java/ Spark/ Big Data/ ML Lead,www.workopolis.com
Geotab,"Processing billions of data points a day, Geotab leverages data analytics and machine learning to improve productivity, optimize fleets through the reduction of…",https://www.workopolis.com/job/HRNXKP1pM5JGnemS0GjPLsDoFwIxv5waeLGQoHp5clLQJsT8rF9rRw?q=machine+learning,"Toronto, ON",3d,N/A,"Senior Software Developer, Team Lead",www.workopolis.com
Deloitte,"<span style=""font-family:""Calibri"",sans-serif"">Deploy data analytics automation and machine learning techniques to manage data, predict scenarios and prescribe…",https://www.workopolis.com/job/q_P9a5ncu2Ucii3PeUAyBW-vUP5MEKzFMjZDzy7YKznNn7ittghIPg?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Software Developer, Omnia AI, Toronto",www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/76BmYhYKFf3FXKXpRkltPMpp1GIRaG7LVfBOm07N3to8aq8IN0d70Q?q=machine+learning,"Toronto, ON",3d,N/A,Business Development Manager,www.workopolis.com
Smile CDR,"Machine Learning frameworks, data storage and capture frameworks etc.). Smile CDR is looking for an Intermediate to Senior Back-End Developer who will be…",https://www.workopolis.com/job/_motf1PmqlrhGcc7h84Jaj99GdMAqR6Z3P4M317mJ4VH73-age2cKg?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Developer,www.workopolis.com
SOTI Inc.,5 + years of experience in building machine learning models. Lead end-to-end design and implementation of machine learning and data analytics solutions.,https://www.workopolis.com/job/gXf94l2cUmknaPcmtEIflDdoJpc1_KEjdRFMAdJcbPg70rXfgRk1SA?q=machine+learning,"Mississauga, ON",N/A,N/A,Senior Data Scientist,www.workopolis.com
Cerebri AI,"Exposure to Big Data, artificial intelligence, or machine learning. Success in this role requires deep understanding of the business value of AI and machine…",https://www.workopolis.com/job/RnHE3Xir6RbQt1JHlhAyLf6kg_o8eBMFNBaZqSbDC5n-2QueBi08Hg?q=machine+learning,"Toronto, ON",N/A,N/A,Customer Success Manager,www.workopolis.com
[24]7.ai,"You will be incorporating Machine Learning and NL technologies in a scalable architecture for our Fortune 100 customers. Even more, you 'get' what we do:",https://www.workopolis.com/job/h12Ew_vpYgYg2mbeQZ5AmE3oGTGQ3j9GeNzoyTJ7ledmWUgkaPInkQ?q=machine+learning,"Toronto, ON",2d,N/A,Sr . Software Engineer - Full Stack,www.workopolis.com
Wave,"Whether it’s mobile development, server-side development, data science or engineering, machine learning, web experience, ops engineering - most Wavers will work…",https://www.workopolis.com/job/7FpW_vh_rIlxNAdJfnjPLa2QCGzqRnAo0EwJ7oSNbQA-5-b3k4C_lw?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Software Engineer,www.workopolis.com
NHI-Nursing & Homemakers Inc., Developmental and ongoing learning.  Use of X-ray machines to take pictures of the teeth and develop the film for the.  Creating and innovative thinking.,https://www.workopolis.com/job/bvaWxj7WGbcG-zZKADlk1H98Ida_qcaJeJVQS9bEHpZDEnCCeGT2sQ?q=machine+learning,"Toronto, ON",N/A,N/A,Dental Hygienist,www.workopolis.com
Sheridan Electric,"A proven record of controls experience and an aptitude for learning. Mechanically inclined, excelling at use of tools to accomplish hands-on field work,…",https://www.workopolis.com/job/rW8A_gEhuPP5sK_4_3toU-Q7dcKTnizUoEveG6cf7gkYykCai-P0GQ?q=machine+learning,"Mississauga, ON",N/A,N/A,Electrical Controls and Automation Specialist,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","2+ years of non-internship professional software development experience. Programming experience with at least one modern language such as Java, C++, or C#…",https://www.workopolis.com/job/03cscnET09PifCCRrEd1CDu33C-tOpSN5WKN6tUh_JnlFGk1FhTBrA?q=machine+learning,"Toronto, ON",N/A,N/A,Software Development Engineer,www.workopolis.com
Geotab,"Processing billions of data points a day, Geotab leverages data analytics and machine learning to improve productivity, optimize fleets through the reduction of…",https://www.workopolis.com/job/FW9gfuk1_SNtD8Mi0TpYk-U3XsOcR9VrsVdexQZq7qh2EIK_515H4w?q=machine+learning,"Toronto, ON",N/A,N/A,Software Developer - Big Data Platform,www.workopolis.com
Scotiabank,"For students, we are focused on learning about who you are and what you’re interested in to uncover your true potential. This role will be virtual.",https://www.workopolis.com/job/3rc1yHaejIH2VXsdIiEIEMwitMi6AP_gyJNUx8e8NBLem1_ISjcnPw?q=machine+learning,"Toronto, ON",N/A,N/A,"Intern, Product Management Support, Canadian Banking - Toronto, ON (Winter 2021)",www.workopolis.com
Paytm,"We apply big data, artificial intelligence and machine learning to bring the next generation of financial products and services to the Indian, Japanese and…",https://www.workopolis.com/job/hkVSD4bNQWb_Nw8HDqoBLFf2Xcz18HaCSPwA5vaptP_XxvJHonRqIg?q=machine+learning,"Toronto, ON",N/A,N/A,Senior Web Developer,www.workopolis.com
Synopsys,Machine learning and computer vision. Synopsys technology is at the heart of innovations that are changing the way we live and work.,https://www.workopolis.com/job/7xCd5iI3VpuO6nkcGBqu8nozMSsL4othHRHGtdckV1k7u4USyZq0xA?q=machine+learning,"Mississauga, ON",5d,N/A,"ASIC Digital Design Engr, II",www.workopolis.com
Veeva Systems,"Experience with AI and Machine Learning Models. Look for opportunities to innovate, keep up with the latest software, machine learning, pharmaceutical industry…",https://www.workopolis.com/job/aM5_c3frwy9ZgXsmaRs1i53Ig3sZkCclDwLjnClU2g_5462JoGfHHQ?q=machine+learning,"Toronto, ON",N/A,N/A,Product Manager - Safety AI,www.workopolis.com
EPAM Systems,"Data mining, predictive analytics, machine learning, etc). Unlimited access to LinkedIn learning solutions. EPAM is committed to providing our global team of 36…",https://www.workopolis.com/job/IwKQbnrzV4fRpDEzK7XAHQgXaEhZbG8hVdo51xnnPYZYzTztayyARg?q=machine+learning,"Toronto, ON",N/A,N/A,Big Data Delivery Manager,www.workopolis.com
Credit Sesame,"Headquartered in the Bay Area with presence across the US and Canada and growing globally, Credit Sesame is helping consumers' cash work for their credit and…",https://www.workopolis.com/job/XZys9eaYBlCYhjfbdak8yNRdpVbz3DP-QpY6Gy_S55kj-ZIwJonJBQ?q=machine+learning,"Toronto, ON",N/A,N/A,Mobile Engineering Manager,www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/RI_8cCPidRJcvidCHk1bmjxcbk77uYr5Pdyc8zhFpcYx8MVskVDMqQ?q=machine+learning,"Toronto, ON",4d,N/A,FP&A Senior Analyst/Analyst,www.workopolis.com
University Health Network,"Ability to learn and troubleshoot changing technologies/machinery (e.g., Pyxis, unit dose machine). Transforming lives and communities through excellence in…",https://www.workopolis.com/job/_k92qV7xp0qZgUMLpqi8KHmaEhTRRZf9ADjxE7aIyMzm41kEylDE0Q?q=machine+learning,"Toronto, ON",2d,N/A,Pharmacy Technician,www.workopolis.com
OCAD University,Operation of laser cutting and FDM 3D printing machines. Demonstrated leadership and experience promoting a respectful and inclusive work and learning…,https://www.workopolis.com/job/RNJ4S3cg7ku18s4eLUAaSQFtyXabPbArq9HE71oBAP-qTNAKNIMSqw?q=machine+learning,"Toronto, ON",N/A,N/A,"Sessional Instructor, MAAD 1006 Digital Design for Material Art & Design, Winter 2021",www.workopolis.com
EPAM Systems,Unlimited access to LinkedIn learning solutions. Work with Architect and UX leads to create modern enterprise digital solutions based on the variety of…,https://www.workopolis.com/job/tlab5RQtLAir4yiku9hygSWBECTdW2lnQ6-HmsDyeNI5HuaNsIm6vg?q=machine+learning,"Toronto, ON",9d,N/A,Digital Program Manager,www.workopolis.com
Hopeful Inc,"We do this through a machine learning driven analytics dashboard that enables nonprofits to analyze trends in their social media strategy, monitor their…",https://www.workopolis.com/job/rdIcbhEjSpwGp6oSHCqWksc7RvGKK2s6_a5pPP92J5nzqnVkKpMQRw?q=machine+learning,"Toronto, ON",N/A,N/A,Sales Account Executive,www.workopolis.com
Aviva,Machine Learning etc)) and ideally an experienced data analytics practitioner. Internal Audit at Aviva is transforming. Leading reviews from end to end.,https://www.workopolis.com/job/VzJfQGuElbCQMvDytMI5gVc7vE9mzHjEhmVkzIyTCV0izYoekhHDfw?q=machine+learning,"Markham, ON",N/A,N/A,IT Auditor,www.workopolis.com
Salesforce,"Tableau CRM (Einstein Analytics ) combines dynamic, interactive data visualization with the power of machine learning to deliver insights and data-driven…",https://www.workopolis.com/job/aqC9lnRQTZVKjlLdHBAY-uondxn4Pvhmz0-5PcnoF0t8aGZr8ETicQ?q=machine+learning,"Toronto, ON",N/A,N/A,"Enterprise Account Executive, Tableau CRM (Einstein Analytics)",www.workopolis.com
Hopper,We are leveraging the power that comes from combining massive amounts of data and machine learning to build the world’s fastest-growing travel app - one that…,https://www.workopolis.com/job/zgMxs7Il0A0bkgWztXQooK0OVAzB-gEs7d2YBduL58zYCoNBYeUZSg?q=machine+learning,"Toronto, ON",N/A,N/A,Software Developer – Mobile Full Stack (iOS/Backend),www.workopolis.com
Scotiabank,"Machine learning knowledge, or a willingness to learn, is an asset. Join the Global Community of Scotiabankers to help customers become better off.",https://www.workopolis.com/job/PzQc4kLJec4UWithGmwi0Jk9WjS0pNJhjHaUR-yBh2wc0W8m6H3k6g?q=machine+learning,"Toronto, ON",N/A,N/A,"Senior Manager, Climate Scenario Modelling - Enterprise Stress Testing",www.workopolis.com
